GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
 "08000","Colorado",7,"SAACArtsVA: ACPSA value added by ACPSA industry",150,"...","  Education services","Thousands of dollars",21361,26113,32704,35091,36496,38116,40898,39408,42593,43534,44377,50251,53959,56907,54853,57624
 "08000","Colorado",7,"SAACArtsVA: ACPSA value added by ACPSA industry",200,"..."," Supporting arts and cultural production","Thousands of dollars",9349042,9043152,9364670,9746469,10045609,9815338,10337808,9931112,9400869,9876369,9691719,9823544,10265564,10126219,10967049,11408370
 "08000","Colorado",7,"SAACArtsVA: ACPSA value added by ACPSA industry",211,"...","  Rental and leasing","Thousands of dollars",104794,94476,86770,85845,79414,98707,108690,92930,86686,71466,63316,77873,77563,83510,92799,101085
 "08000","Colorado",7,"SAACArtsVA: ACPSA value added by ACPSA industry",212,"...","  Grantmaking and giving services","Thousands of dollars",3989,5550,6162,5838,6077,8343,9958,7866,9506,9398,9791,9951,11216,10625,11857,13098
 "08000","Colorado",7,"SAACArtsVA: ACPSA value added by ACPSA industry",213,"...","  Unions","Thousands of dollars",8313,7636,7906,8745,9420,13490,12388,14532,15086,14998,15710,17225,18180,18848,19048,21564
 "08000","Colorado",7,"SAACArtsVA: ACPSA value added by ACPSA industry",214,"...","  Government","Thousands of dollars",2138101,2264972,2156821,2084662,1959531,1801898,1634340,1749982,1799823,1871062,1911302,1909221,1950318,2029365,2084004,2150323
 "08000","Colorado",7,"SAACArtsVA: ACPSA value added by ACPSA industry",215,"...","  Other support services","Thousands of dollars",4844,3184,3680,4342,4795,5614,6515,7541,6243,6862,7302,8935,7377,7386,8682,7937
 "08000","Colorado",7,"SAACArtsVA: ACPSA value added by ACPSA industry",221,"...","  Publishing","Thousands of dollars",1634133,1885681,2018190,2158162,2231189,2016543,2294514,2246688,2094643,2132547,2203644,2230422,2156522,1988962,2144159,2252198
 "08000","Colorado",7,"SAACArtsVA: ACPSA value added by ACPSA industry",222,"...","  Motion pictures","Thousands of dollars",1448394,407088,342079,265378,236913,258323,269951,265290,294146,319030,319594,335414,374580,339303,368562,387795
 "08000","Colorado",7,"SAACArtsVA: ACPSA value added by ACPSA industry",223,"...","  Sound recording","Thousands of dollars",32744,40332,35409,48572,26196,36870,35904,41505,51621,50969,52620,56644,44313,45083,52565,56621
 "08000","Colorado",7,"SAACArtsVA: ACPSA value added by ACPSA industry",224,"...","  Broadcasting","Thousands of dollars",2484285,2638263,3146641,3627558,4011748,4022079,4329813,3879443,3554345,3791235,3541597,3662638,4005093,3910471,4275941,4460402
 "08000","Colorado",7,"SAACArtsVA: ACPSA value added by ACPSA industry",225,"...","  Other information services","Thousands of dollars",106640,180968,203087,209491,221803,258134,247734,280397,289709,286872,314765,295486,333959,397879,477497,459586
 "08000","Colorado",7,"SAACArtsVA: ACPSA value added by ACPSA industry",231,"...","  Jewelry and silverware manufacturing","Thousands of dollars",9830,8528,9223,8850,8349,8294,8018,9347,11017,11202,10442,9888,9557,12807,12534,15805
 "08000","Colorado",7,"SAACArtsVA: ACPSA value added by ACPSA industry",232,"...","  Printed goods manufacturing","Thousands of dollars",122644,106270,102065,105804,111904,117971,123164,118467,97426,90687,87723,85990,85576,89000,88470,91900
 "08000","Colorado",7,"SAACArtsVA: ACPSA value added by ACPSA industry",233,"...","  Musical instruments manufacturing","Thousands of dollars",4675,4768,4154,4351,4263,3071,2043,1159,1376,1738,1680,1644,1759,2463,2576,2401
 "08000","Colorado",7,"SAACArtsVA: ACPSA value added by ACPSA industry",234,"...","  Custom architectural woodwork and metalwork manufacturing","Thousands of dollars",15891,21374,20217,20236,21606,23871,37780,36888,25913,23198,23369,25051,28120,33241,41077,42336
 "08000","Colorado",7,"SAACArtsVA: ACPSA value added by ACPSA industry",235,"...","  Camera and motion picture equipment manufacturing","Thousands of dollars",7621,9850,9394,10009,10118,6805,7269,7415,6470,6715,9240,260,213,534,180,214
 "08000","Colorado",7,"SAACArtsVA: ACPSA value added by ACPSA industry",236,"...","  Other goods manufacturing","Thousands of dollars",8242,7717,7924,8368,8669,9714,10412,10732,10374,12749,22179,25817,25553,26670,30174,28417
 "08000","Colorado",7,"SAACArtsVA: ACPSA value added by ACPSA industry",240,"...","  Construction","Thousands of dollars",343330,470431,339638,197950,184978,208867,225374,181141,186907,310993,211715,149751,146950,153196,227206,249780
 "08000","Colorado",7,"SAACArtsVA: ACPSA value added by ACPSA industry",250,"...","  Wholesale and transportation industries","Thousands of dollars",300258,311773,293351,289991,279257,290117,331208,338888,254304,258921,264504,297054,330251,341149,367565,388046
 "08000","Colorado",7,"SAACArtsVA: ACPSA value added by ACPSA industry",260,"...","  Retail industries","Thousands of dollars",570314,574292,571959,602315,629378,626627,642735,640901,605275,605727,621226,624280,658462,635726,662152,678864
 "08000","Colorado",7,"SAACArtsVA: ACPSA value added by ACPSA industry",300,"..."," All other industries 2/","Thousands of dollars",301795,309376,312572,321284,339260,354410,380215,388656,381992,356853,358971,413717,405976,446314,473078,479981
 "09000","Connecticut",1,"SAACArtsVA: ACPSA value added by ACPSA industry",10,"...","Total ACPSA value added","Thousands of dollars",6233789,6431311,6403829,6714735,6700685,7113923,7793726,7675135,7450416,7723932,7725392,7858396,8492029,8532226,9053534,9177526
 "09000","Connecticut",1,"SAACArtsVA: ACPSA value added by ACPSA industry",100,"..."," Core arts and cultural production","Thousands of dollars",1544867,1549942,1590698,1560503,1556455,1566659,1617933,1662470,1557466,1580805,1602651,1653298,1655161,1719966,1697530,1712384
 "09000","Connecticut",1,"SAACArtsVA: ACPSA value added by ACPSA industry",111,"...","  Performing arts companies","Thousands of dollars",114104,101934,101708,124125,126508,109987,105515,111863,166040,163973,146903,139501,136694,160187,154636,187756
 "09000","Connecticut",1,"SAACArtsVA: ACPSA value added by ACPSA industry",112,"...","  Promoters of performing arts and similar events","Thousands of dollars",78087,89714,90717,77380,80322,95757,88864,82955,81838,68005,69825,69964,78428,80088,78199,68087
 "09000","Connecticut",1,"SAACArtsVA: ACPSA value added by ACPSA industry",113,"...","  Agents/managers for artists","Thousands of dollars",14290,14526,16818,18561,20814,18954,18418,21073,21191,18496,20677,22025,25236,27405,29283,42324
 "09000","Connecticut",1,"SAACArtsVA: ACPSA value added by ACPSA industry",114,"...","  Independent artists, writers, and performers","Thousands of dollars",136061,94121,138045,130751,139116,156185,192792,177686,145034,123792,131427,138250,117388,133887,147858,112357
 "09000","Connecticut",1,"SAACArtsVA: ACPSA value added by ACPSA industry",120,"...","  Museums","Thousands of dollars",49496,50733,57735,59546,62502,67002,72140,68360,76411,61638,60181,66597,69796,73015,71310,76959
 "09000","Connecticut",1,"SAACArtsVA: ACPSA value added by ACPSA industry",131,"...","  Advertising","Thousands of dollars",419394,440564,440744,417735,397122,404140,415788,432851,409817,450428,453661,529133,521359,522586,479478,484188
 "09000","Connecticut",1,"SAACArtsVA: ACPSA value added by ACPSA industry",132,"...","  Architectural services","Thousands of dollars",196689,208510,207956,206216,216778,206307,226054,224474,186610,185405,186920,173122,181652,188840,201391,206452
 "09000","Connecticut",1,"SAACArtsVA: ACPSA value added by ACPSA industry",133,"...","  Landscape architectural services","Thousands of dollars",32394,30739,32179,30295,30683,32017,32852,30456,27360,27288,24403,23330,24583,25778,24063,20894
 "09000","Connecticut",1,"SAACArtsVA: ACPSA value added by ACPSA industry",134,"...","  Interior design services","Thousands of dollars",66895,75137,77689,82286,79929,88580,102758,117562,81039,91243,103605,83437,83670,92411,102966,104806
 "09000","Connecticut",1,"SAACArtsVA: ACPSA value added by ACPSA industry",135,"...","  Industrial design services","Thousands of dollars",47895,33056,29399,26448,22564,17613,19488,21335,12116,16894,22220,19204,20460,22887,21140,20573
 "09000","Connecticut",1,"SAACArtsVA: ACPSA value added by ACPSA industry",136,"...","  Graphic design services","Thousands of dollars",121385,122239,106006,93656,99431,89522,86605,92152,68083,80383,78958,67738,67332,62731,62486,69716
 "09000","Connecticut",1,"SAACArtsVA: ACPSA value added by ACPSA industry",137,"...","  Computer systems design","Thousands of dollars",15976,14173,13761,15043,16945,18961,23016,25653,25175,28742,32866,36395,36000,35628,36995,34941
 "09000","Connecticut",1,"SAACArtsVA: ACPSA value added by ACPSA industry",138,"...","  Photography and photofinishing services","Thousands of dollars",146889,155303,144404,127103,111731,102930,87705,79010,64264,60353,62264,74925,83128,77502,77742,77913
 "09000","Connecticut",1,"SAACArtsVA: ACPSA value added by ACPSA industry",139,"...","  All other design services","Thousands of dollars",5315,4804,4972,4911,5604,6093,5005,5393,3915,9083,5883,4757,3494,3904,3969,3694
 "09000","Connecticut",1,"SAACArtsVA: ACPSA value added by ACPSA industry",140,"...","  Fine arts education","Thousands of dollars",38430,36484,39498,45186,46857,47679,43689,58566,55998,62993,62005,55359,56926,59520,62858,63050
 "09000","Connecticut",1,"SAACArtsVA: ACPSA value added by ACPSA industry",150,"...","  Education services","Thousands of dollars",61569,77906,89067,101263,99550,104932,97244,113079,132577,132088,140856,149559,149015,153599,143155,138675
 "09000","Connecticut",1,"SAACArtsVA: ACPSA value added by ACPSA industry",200,"..."," Supporting arts and cultural production","Thousands of dollars",4369395,4554611,4483612,4812399,4786745,5165443,5774012,5615154,5503652,5785471,5759927,5795010,6431459,6401172,6912931,7031183
 "09000","Connecticut",1,"SAACArtsVA: ACPSA value added by ACPSA industry",211,"...","  Rental and leasing","Thousands of dollars",67530,66295,63807,65450,63238,76735,80684,67824,64895,50012,44738,49927,50405,48236,42482,50006
 "09000","Connecticut",1,"SAACArtsVA: ACPSA value added by ACPSA industry",212,"...","  Grantmaking and giving services","Thousands of dollars",5820,6649,7091,5092,5508,7497,9262,7469,9263,8941,9264,9872,10485,11267,12402,13447
 "09000","Connecticut",1,"SAACArtsVA: ACPSA value added by ACPSA industry",213,"...","  Unions","Thousands of dollars",5693,5268,5424,5723,6144,8764,8183,9392,9958,9672,10291,11269,11758,12022,12190,13358
 "09000","Connecticut",1,"SAACArtsVA: ACPSA value added by ACPSA industry",214,"...","  Government","Thousands of dollars",1034463,1051353,1024176,1073469,1027157,1000084,1087204,1134548,1149449,1172174,1219353,1210733,1260216,1309059,1359183,1358478
 "09000","Connecticut",1,"SAACArtsVA: ACPSA value added by ACPSA industry",215,"...","  Other support services","Thousands of dollars",2840,2017,2187,2416,2518,4082,4452,4636,3718,3999,4448,2651,1973,2880,2665,2777
 "09000","Connecticut",1,"SAACArtsVA: ACPSA value added by ACPSA industry",221,"...","  Publishing","Thousands of dollars",562533,662142,704716,778644,802711,714561,832280,828464,709815,692069,683915,678870,864934,825353,902175,956299
 "09000","Connecticut",1,"SAACArtsVA: ACPSA value added by ACPSA industry",222,"...","  Motion pictures","Thousands of dollars",178611,177565,181497,185651,162191,178984,458324,537283,752082,931086,892854,1008672,1417006,1326080,1636087,1602037
 "09000","Connecticut",1,"SAACArtsVA: ACPSA value added by ACPSA industry",223,"...","  Sound recording","Thousands of dollars",19693,23879,13871,14095,9843,20262,13341,13930,13424,17137,30603,45737,46341,48971,51416,51329
 "09000","Connecticut",1,"SAACArtsVA: ACPSA value added by ACPSA industry",224,"...","  Broadcasting","Thousands of dollars",1047320,1055608,1015788,1151246,1134163,1448665,1613882,1283361,1200773,1320842,1329675,1356565,1438695,1534485,1555459,1612198
 "09000","Connecticut",1,"SAACArtsVA: ACPSA value added by ACPSA industry",225,"...","  Other information services","Thousands of dollars",166803,230999,244069,287857,292141,366069,348807,392317,386375,381006,358009,329837,264926,276374,337199,366128
 "09000","Connecticut",1,"SAACArtsVA: ACPSA value added by ACPSA industry",231,"...","  Jewelry and silverware manufacturing","Thousands of dollars",27676,31034,32040,30626,13510,14902,20999,19897,21893,19569,17726,16762,12351,16861,16377,17532
 "09000","Connecticut",1,"SAACArtsVA: ACPSA value added by ACPSA industry",232,"...","  Printed goods manufacturing","Thousands of dollars",161615,136158,130645,148058,152098,161913,167716,152670,130064,128305,117123,107691,102981,99957,99294,108333
 "09000","Connecticut",1,"SAACArtsVA: ACPSA value added by ACPSA industry",233,"...","  Musical instruments manufacturing","Thousands of dollars",8715,8652,8265,7073,7423,6435,5851,6152,6366,7804,7708,7346,5867,5463,3529,3395
 "09000","Connecticut",1,"SAACArtsVA: ACPSA value added by ACPSA industry",234,"...","  Custom architectural woodwork and metalwork manufacturing","Thousands of dollars",10677,17483,16785,17619,19548,26608,42050,43580,37316,37587,36951,39555,38346,41044,52853,48157
 "09000","Connecticut",1,"SAACArtsVA: ACPSA value added by ACPSA industry",235,"...","  Camera and motion picture equipment manufacturing","Thousands of dollars",10129,11492,11962,13758,14594,10191,12138,11803,8909,10636,18764,637,527,1502,430,476
 "09000","Connecticut",1,"SAACArtsVA: ACPSA value added by ACPSA industry",236,"...","  Other goods manufacturing","Thousands of dollars",7311,6948,8281,6357,8376,8150,8155,9861,9526,7358,5895,6815,7622,7743,8093,8042
 "09000","Connecticut",1,"SAACArtsVA: ACPSA value added by ACPSA industry",240,"...","  Construction","Thousands of dollars",123336,190842,147648,118903,135116,148977,113876,111797,71176,110042,119728,109334,83426,94083,89589,83889
 "09000","Connecticut",1,"SAACArtsVA: ACPSA value added by ACPSA industry",250,"...","  Wholesale and transportation industries","Thousands of dollars",173380,189982,188058,199686,204233,290772,277860,346709,269294,262344,236872,226389,238668,217485,232081,245383
 "09000","Connecticut",1,"SAACArtsVA: ACPSA value added by ACPSA industry",260,"...","  Retail industries","Thousands of dollars",755250,680247,677302,700676,726234,671793,668947,633462,649357,614886,616009,576349,574933,522308,499427,489921
 "09000","Connecticut",1,"SAACArtsVA: ACPSA value added by ACPSA industry",300,"..."," All other industries 2/","Thousands of dollars",319527,326758,329519,341832,357484,381821,401781,397511,389298,357656,362813,410089,405409,411088,443073,433958
 "10000","Delaware",2,"SAACArtsVA: ACPSA value added by ACPSA industry",10,"...","Total ACPSA value added","Thousands of dollars",805248,876042,884454,949241,908838,952207,1002220,955236,910079,868884,895204,867981,915293,935011,981247,1024622
 "10000","Delaware",2,"SAACArtsVA: ACPSA value added by ACPSA industry",100,"..."," Core arts and cultural production","Thousands of dollars",156245,166136,164726,179351,192151,195019,202184,212371,207200,194280,220133,207574,196460,201490,194082,201020
 "10000","Delaware",2,"SAACArtsVA: ACPSA value added by ACPSA industry",111,"...","  Performing arts companies","Thousands of dollars",17391,18717,14520,21155,22080,19008,12375,14583,15774,24884,65797,45761,33222,33448,24940,25825
 "10000","Delaware",2,"SAACArtsVA: ACPSA value added by ACPSA industry",112,"...","  Promoters of performing arts and similar events","Thousands of dollars",1521,1789,1473,2266,3366,3888,5848,7101,18641,8466,4852,5414,5749,3709,3339,4612
 "10000","Delaware",2,"SAACArtsVA: ACPSA value added by ACPSA industry",113,"...","  Agents/managers for artists","Thousands of dollars",103,130,0,0,1,30,8,2,181,42,107,197,82,98,82,207
 "10000","Delaware",2,"SAACArtsVA: ACPSA value added by ACPSA industry",114,"...","  Independent artists, writers, and performers","Thousands of dollars",11007,12426,10524,10227,11966,11105,9636,9930,8272,5965,5902,5872,5123,5575,6555,6925
 "10000","Delaware",2,"SAACArtsVA: ACPSA value added by ACPSA industry",120,"...","  Museums","Thousands of dollars",23231,25296,25295,27931,28806,30479,28193,24197,30539,23606,22487,24683,26804,28815,26279,25928
 "10000","Delaware",2,"SAACArtsVA: ACPSA value added by ACPSA industry",131,"...","  Advertising","Thousands of dollars",27902,32890,35472,37545,39494,41236,57047,66526,58064,55878,50295,56806,55710,57519,59111,61871
 "10000","Delaware",2,"SAACArtsVA: ACPSA value added by ACPSA industry",132,"...","  Architectural services","Thousands of dollars",24496,25044,25816,29464,30873,30414,26497,26460,22771,19509,14930,12735,13916,13202,13336,13001
 "10000","Delaware",2,"SAACArtsVA: ACPSA value added by ACPSA industry",133,"...","  Landscape architectural services","Thousands of dollars",4803,5493,4931,6911,8706,10422,11300,10761,7363,7629,6808,7222,7379,6482,6488,7307
 "10000","Delaware",2,"SAACArtsVA: ACPSA value added by ACPSA industry",134,"...","  Interior design services","Thousands of dollars",5533,7229,10187,9658,10965,12052,13348,13517,9550,10561,11431,10744,11021,12012,12331,13054
 "10000","Delaware",2,"SAACArtsVA: ACPSA value added by ACPSA industry",135,"...","  Industrial design services","Thousands of dollars",103,155,123,484,842,1394,2229,2431,1671,2202,3871,2834,2572,2737,2224,2129
 "10000","Delaware",2,"SAACArtsVA: ACPSA value added by ACPSA industry",136,"...","  Graphic design services","Thousands of dollars",9929,11062,9280,10860,10172,9727,8927,10506,8660,10850,9799,8453,7730,7775,8565,8112
 "10000","Delaware",2,"SAACArtsVA: ACPSA value added by ACPSA industry",137,"...","  Computer systems design","Thousands of dollars",5407,5744,7573,3660,4283,4660,5072,5321,5635,5829,6529,7641,7763,7365,7551,7557
 "10000","Delaware",2,"SAACArtsVA: ACPSA value added by ACPSA industry",138,"...","  Photography and photofinishing services","Thousands of dollars",11927,11535,11211,10042,8966,9582,9407,9252,8935,8314,6772,7420,6539,7524,8610,9172
 "10000","Delaware",2,"SAACArtsVA: ACPSA value added by ACPSA industry",139,"...","  All other design services","Thousands of dollars",382,359,234,238,175,313,363,341,173,138,140,98,102,315,345,666
 "10000","Delaware",2,"SAACArtsVA: ACPSA value added by ACPSA industry",140,"...","  Fine arts education","Thousands of dollars",9500,4328,4643,5447,7395,5054,4996,5947,5684,5953,5379,5941,6351,6956,7466,7790
 "10000","Delaware",2,"SAACArtsVA: ACPSA value added by ACPSA industry",150,"...","  Education services","Thousands of dollars",3011,3937,3445,3464,4061,5656,6937,5497,5285,4454,5034,5754,6396,7956,6862,6864
 "10000","Delaware",2,"SAACArtsVA: ACPSA value added by ACPSA industry",200,"..."," Supporting arts and cultural production","Thousands of dollars",575673,634040,643529,693279,635936,673627,716224,659167,621131,598436,597250,572840,634161,648545,696172,732754
 "10000","Delaware",2,"SAACArtsVA: ACPSA value added by ACPSA industry",211,"...","  Rental and leasing","Thousands of dollars",15335,15157,14270,23031,14526,18843,20930,22891,19625,14973,12631,14624,12908,12502,14155,18479
 "10000","Delaware",2,"SAACArtsVA: ACPSA value added by ACPSA industry",212,"...","  Grantmaking and giving services","Thousands of dollars",390,410,466,442,439,490,597,399,468,448,502,520,731,770,815,792
 "10000","Delaware",2,"SAACArtsVA: ACPSA value added by ACPSA industry",213,"...","  Unions","Thousands of dollars",1204,1201,1221,1457,1615,2370,2111,2390,2409,2402,2461,2410,2329,2277,2222,2411
 "10000","Delaware",2,"SAACArtsVA: ACPSA value added by ACPSA industry",214,"...","  Government","Thousands of dollars",230823,249284,219286,205448,188841,173664,159578,159523,156509,160022,167815,166587,170622,179262,177924,179341
 "10000","Delaware",2,"SAACArtsVA: ACPSA value added by ACPSA industry",215,"...","  Other support services","Thousands of dollars",445,473,534,717,2004,2431,2795,2980,3140,3190,3645,3800,3480,4292,4529,3711
 "10000","Delaware",2,"SAACArtsVA: ACPSA value added by ACPSA industry",221,"...","  Publishing","Thousands of dollars",42103,54257,62439,69044,76889,71870,81912,77526,59679,58762,60039,60014,60086,51882,55534,59981
 "10000","Delaware",2,"SAACArtsVA: ACPSA value added by ACPSA industry",222,"...","  Motion pictures","Thousands of dollars",13667,18491,18880,19146,17614,17800,18421,19944,20430,21499,22123,23295,26075,23279,25515,25859
 "10000","Delaware",2,"SAACArtsVA: ACPSA value added by ACPSA industry",223,"...","  Sound recording","Thousands of dollars",4051,3774,3617,4164,949,1512,2415,2388,2530,2733,3252,4338,3618,3610,3386,3123
 "10000","Delaware",2,"SAACArtsVA: ACPSA value added by ACPSA industry",224,"...","  Broadcasting","Thousands of dollars",104222,99056,107169,129370,132028,140772,174871,170438,174771,154197,140437,139745,175316,194697,230009,256653
 "10000","Delaware",2,"SAACArtsVA: ACPSA value added by ACPSA industry",225,"...","  Other information services","Thousands of dollars",11534,16450,22891,27973,30691,40290,20570,26935,21992,21371,20418,16240,17786,18958,20402,19598
 "10000","Delaware",2,"SAACArtsVA: ACPSA value added by ACPSA industry",231,"...","  Jewelry and silverware manufacturing","Thousands of dollars",1275,1192,1581,1687,1758,2566,2740,3250,683,680,1088,331,1120,1504,870,1538
 "10000","Delaware",2,"SAACArtsVA: ACPSA value added by ACPSA industry",232,"...","  Printed goods manufacturing","Thousands of dollars",13374,11319,8690,8719,8523,8934,9243,9189,9661,10531,11901,12288,15918,16291,15581,14203
 "10000","Delaware",2,"SAACArtsVA: ACPSA value added by ACPSA industry",233,"...","  Musical instruments manufacturing","Thousands of dollars",0,0,0,0,0,107,76,0,0,0,0,0,0,105,267,759
 "10000","Delaware",2,"SAACArtsVA: ACPSA value added by ACPSA industry",234,"...","  Custom architectural woodwork and metalwork manufacturing","Thousands of dollars",2209,3117,2976,1746,1699,1412,3267,3095,3216,3396,3542,2427,2553,1214,1334,1921
 "10000","Delaware",2,"SAACArtsVA: ACPSA value added by ACPSA industry",235,"...","  Camera and motion picture equipment manufacturing","Thousands of dollars",17,19,16,25,17,21,36,37,24,28,39,1,1,3,1,2
 "10000","Delaware",2,"SAACArtsVA: ACPSA value added by ACPSA industry",236,"...","  Other goods manufacturing","Thousands of dollars",214,3046,3280,4385,1686,2634,1835,1266,341,299,347,386,489,548,630,671
 "10000","Delaware",2,"SAACArtsVA: ACPSA value added by ACPSA industry",240,"...","  Construction","Thousands of dollars",19332,35428,51590,72106,36140,58411,89056,38981,37997,42368,39720,25252,23638,27454,30599,28285
 "10000","Delaware",2,"SAACArtsVA: ACPSA value added by ACPSA industry",250,"...","  Wholesale and transportation industries","Thousands of dollars",35402,37297,34277,27122,23951,24613,22264,22833,19472,22563,23708,24683,29046,25033,26405,26521
 "10000","Delaware",2,"SAACArtsVA: ACPSA value added by ACPSA industry",260,"...","  Retail industries","Thousands of dollars",80074,84067,90347,96697,96567,104885,103507,95103,88185,78974,83582,75899,88445,84866,85994,88905
 "10000","Delaware",2,"SAACArtsVA: ACPSA value added by ACPSA industry",300,"..."," All other industries 2/","Thousands of dollars",73330,75865,76199,76611,80751,83561,83812,83698,81748,76168,77821,87566,84672,84976,90993,90848
 "11000","District of Columbia",2,"SAACArtsVA: ACPSA value added by ACPSA industry",10,"...","Total ACPSA value added","Thousands of dollars",7080327,7627908,8212183,8587916,8757244,9013407,8982843,9291353,9078966,9323347,9477900,9669918,9878328,9861855,10221147,10997622
 "11000","District of Columbia",2,"SAACArtsVA: ACPSA value added by ACPSA industry",100,"..."," Core arts and cultural production","Thousands of dollars",1175936,1315324,1410639,1527960,1606237,1696058,1768020,1962355,1921137,1937111,2013586,2159839,2135252,2213977,2251280,2575499
 "11000","District of Columbia",2,"SAACArtsVA: ACPSA value added by ACPSA industry",111,"...","  Performing arts companies","Thousands of dollars",95580,102507,95774,117214,125740,121780,107856,105733,118996,154158,158203,131937,108353,119652,116308,132138
 "11000","District of Columbia",2,"SAACArtsVA: ACPSA value added by ACPSA industry",112,"...","  Promoters of performing arts and similar events","Thousands of dollars",26023,66297,66528,56994,69515,80811,77922,80383,69237,53809,54315,65833,89087,99218,115052,377163
 "11000","District of Columbia",2,"SAACArtsVA: ACPSA value added by ACPSA industry",113,"...","  Agents/managers for artists","Thousands of dollars",8654,8118,8029,7688,6223,6777,6283,6804,6255,7057,9567,9617,10105,10582,11263,14301
 "11000","District of Columbia",2,"SAACArtsVA: ACPSA value added by ACPSA industry",114,"...","  Independent artists, writers, and performers","Thousands of dollars",40270,40678,39751,34285,40091,38560,36889,51791,57583,56425,57198,65478,60318,64195,61799,70078
 "11000","District of Columbia",2,"SAACArtsVA: ACPSA value added by ACPSA industry",120,"...","  Museums","Thousands of dollars",20066,22278,28955,30420,33206,33990,38699,53644,56346,44182,42064,46165,44018,43774,40280,43771
 "11000","District of Columbia",2,"SAACArtsVA: ACPSA value added by ACPSA industry",131,"...","  Advertising","Thousands of dollars",350914,430193,477416,547829,562667,600272,642157,745544,740441,852119,896604,1037447,978954,1011110,1023085,1043514
 "11000","District of Columbia",2,"SAACArtsVA: ACPSA value added by ACPSA industry",132,"...","  Architectural services","Thousands of dollars",279145,302482,328832,338199,353589,362551,419341,462167,466110,338525,368374,353761,350474,366562,393276,406180
 "11000","District of Columbia",2,"SAACArtsVA: ACPSA value added by ACPSA industry",133,"...","  Landscape architectural services","Thousands of dollars",14273,18460,12652,13171,14801,21462,17980,19523,18023,13635,15296,17903,22152,25718,22885,22389
 "11000","District of Columbia",2,"SAACArtsVA: ACPSA value added by ACPSA industry",134,"...","  Interior design services","Thousands of dollars",49609,48451,52653,59122,72163,86966,100917,107982,83355,103888,96727,87651,87587,97973,102892,102973
 "11000","District of Columbia",2,"SAACArtsVA: ACPSA value added by ACPSA industry",135,"...","  Industrial design services","Thousands of dollars",930,747,975,2185,1049,1086,882,1004,786,1042,1288,1012,925,1271,1323,1431
 "11000","District of Columbia",2,"SAACArtsVA: ACPSA value added by ACPSA industry",136,"...","  Graphic design services","Thousands of dollars",83415,72408,53915,52449,57201,55274,51449,53465,42205,58511,63178,56987,66233,62201,65725,68385
 "11000","District of Columbia",2,"SAACArtsVA: ACPSA value added by ACPSA industry",137,"...","  Computer systems design","Thousands of dollars",4720,6748,9469,13442,15054,17497,17263,19847,19387,20752,23081,26875,27594,33146,36959,36008
 "11000","District of Columbia",2,"SAACArtsVA: ACPSA value added by ACPSA industry",138,"...","  Photography and photofinishing services","Thousands of dollars",11155,20971,29147,34711,16616,15464,12992,16683,11595,5587,5182,8446,8413,6782,6985,7597
 "11000","District of Columbia",2,"SAACArtsVA: ACPSA value added by ACPSA industry",139,"...","  All other design services","Thousands of dollars",191,340,815,816,210,247,170,41,3,0,11,485,602,946,1265,2494
 "11000","District of Columbia",2,"SAACArtsVA: ACPSA value added by ACPSA industry",140,"...","  Fine arts education","Thousands of dollars",42124,31113,35183,42895,47550,46751,45944,56362,52602,59991,59957,49723,51954,44430,32959,32833
 "11000","District of Columbia",2,"SAACArtsVA: ACPSA value added by ACPSA industry",150,"...","  Education services","Thousands of dollars",148867,143533,170546,176539,190562,206569,191275,181380,178216,167430,162541,200518,228485,226417,219224,214246
 "11000","District of Columbia",2,"SAACArtsVA: ACPSA value added by ACPSA industry",200,"..."," Supporting arts and cultural production","Thousands of dollars",5820042,6224726,6713706,6971339,7058555,7221162,7111427,7222551,7049802,7283600,7359968,7392933,7630509,7533607,7845594,8295433
 "11000","District of Columbia",2,"SAACArtsVA: ACPSA value added by ACPSA industry",211,"...","  Rental and leasing","Thousands of dollars",9012,7538,13240,10376,8363,10450,11156,11047,12277,10319,7695,10411,9986,5812,6510,21878
 "11000","District of Columbia",2,"SAACArtsVA: ACPSA value added by ACPSA industry",212,"...","  Grantmaking and giving services","Thousands of dollars",10144,13541,12043,12643,13621,17801,21224,17572,21734,24920,26709,27304,32329,34430,39744,45801
 "11000","District of Columbia",2,"SAACArtsVA: ACPSA value added by ACPSA industry",213,"...","  Unions","Thousands of dollars",73740,65944,68878,76541,81216,113367,105827,124879,129997,128801,144998,153571,159127,167004,167137,183894
 "11000","District of Columbia",2,"SAACArtsVA: ACPSA value added by ACPSA industry",214,"...","  Government","Thousands of dollars",3772842,3826778,3916571,3893478,3960686,3874300,3737630,3750421,3899366,4072230,4141957,4125432,4232987,4324320,4438341,4609097
 "11000","District of Columbia",2,"SAACArtsVA: ACPSA value added by ACPSA industry",215,"...","  Other support services","Thousands of dollars",1042,944,1050,1243,749,704,934,564,440,659,940,1071,1561,2218,2196,1797
 "11000","District of Columbia",2,"SAACArtsVA: ACPSA value added by ACPSA industry",221,"...","  Publishing","Thousands of dollars",638571,829362,942301,1017707,1038676,921387,1072922,914918,793147,724534,752810,741598,716553,628008,605001,644783
