GeoFIPS,GeoName,Region,TableName,Unit,LineCode,Description,2012,2013,2014,2015,2016,2017
 "05000","Arkansas",5,SAOACTVA,"Thousands of dollars",29,"   Game Areas (includes Golfing and Tennis)",130230,129693,126650,128783,140478,144598
 "05000","Arkansas",5,SAOACTVA,"Thousands of dollars",30,"   Guided Tours/Outfitted Travel",49006,46420,51797,48070,39360,43458
 "05000","Arkansas",5,SAOACTVA,"Thousands of dollars",31,"    Air and Land Guided Tours/Outfitted Travel",23616,24510,26170,28168,24946,26098
 "05000","Arkansas",5,SAOACTVA,"Thousands of dollars",32,"    Water Guided Tours/Outfitted Travel (includes Boating and Fishing Charters)",25390,21910,25627,19902,14414,17360
 "05000","Arkansas",5,SAOACTVA,"Thousands of dollars",33,"   Productive Activities (includes Gardening)",59192,61341,62832,65726,66295,69596
 "05000","Arkansas",5,SAOACTVA,"Thousands of dollars",34,"   Other Outdoor Recreation Activities 5/",46786,46899,48139,51058,50641,50812
 "05000","Arkansas",5,SAOACTVA,"Thousands of dollars",35,"   Multi-use Apparel and Accessories (Other) 4/",23316,24185,22967,23041,22731,23053
 "05000","Arkansas",5,SAOACTVA,"Thousands of dollars",36," Supporting Outdoor Recreation",1126373,1160656,1189358,1252699,1307086,1276935
 "05000","Arkansas",5,SAOACTVA,"Thousands of dollars",37,"   Construction",28271,31289,38113,46641,51601,55028
 "05000","Arkansas",5,SAOACTVA,"Thousands of dollars",38,"   Local Trips 6/",273200,281976,290019,296801,300099,298927
 "05000","Arkansas",5,SAOACTVA,"Thousands of dollars",39,"   Travel and Tourism 7/",692021,704178,713132,753199,793380,753713
 "05000","Arkansas",5,SAOACTVA,"Thousands of dollars",40,"    Food and Beverages",140944,124152,129807,138470,149436,138701
 "05000","Arkansas",5,SAOACTVA,"Thousands of dollars",41,"    Lodging",210890,227594,218729,241173,269303,242948
 "05000","Arkansas",5,SAOACTVA,"Thousands of dollars",42,"    Shopping and Souvenirs",195183,207754,216386,221890,229081,221172
